name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-10018,NO,1,0,0,0,0,0,0
GENE-10019,NO,1,0,0,0,0,0,0
GENE-10020,NO,1,0,0,0,0,0,0
GENE-10021,NO,1,0,0,0,0,0,0
GENE-10022,NO,1,0,3,2,1,0,2
GENE-10023,NO,1,13,11,16,26,9,23
GENE-10025,NO,1,0,0,0,0,0,0
GENE-10026,NO,1,0,0,0,0,0,0
GENE-10027,NO,1,0,0,0,0,0,0
GENE-10029,NO,1,18,11,19,20,12,18
GENE-10030,NO,1,10,9,9,15,10,14
GENE-10031,NO,1,0,0,0,0,0,0
GENE-10032,NO,1,0,0,0,0,0,0
GENE-10033,NO,1,0,0,0,0,0,0
GENE-10034,NO,1,308,317,320,312,265,362
GENE-10035,NO,1,0,0,0,0,0,0
GENE-10036,NO,1,0,0,0,0,0,0
GENE-10037,NO,1,0,0,0,0,0,0
GENE-10038,NO,1,0,0,0,0,0,0
GENE-10039,NO,1,0,0,0,0,0,0
GENE-10040,NO,1,0,0,0,0,0,0
GENE-10041,YES,1,0,1,0,2,1,0
GENE-10042,NO,1,0,0,0,0,0,0
GENE-10043,NO,1,0,0,0,0,0,0
GENE-10044,NO,1,297,333,249,311,238,336
GENE-10045,NO,1,5,7,0,1,1,1
GENE-10046,NO,1,0,0,0,0,0,0
GENE-10047,NO,1,0,0,0,0,0,0
GENE-10048,NO,1,0,0,0,0,0,0
GENE-10049,NO,1,0,0,0,0,0,0
GENE-10050,NO,1,0,0,0,0,0,0
GENE-10051,NO,1,0,0,0,0,0,0
GENE-10052,NO,1,400,480,534,433,543,326
GENE-10053,NO,1,0,0,0,0,0,0
GENE-10054,NO,1,0,0,0,0,0,0
GENE-10055,NO,1,0,0,0,0,0,0
GENE-10056,NO,1,273,202,270,214,248,320
GENE-10057,NO,1,0,0,0,0,0,0
GENE-10058,NO,1,6,14,8,8,9,5
GENE-10059,NO,1,0,3,0,0,0,0
GENE-10060,NO,1,0,0,0,0,0,0
GENE-10061,NO,1,0,0,0,0,0,0
GENE-10062,NO,1,66,79,55,51,73,53
GENE-10063,YES,1,0,0,0,0,0,0
GENE-10064,NO,1,0,0,0,0,0,0
GENE-10065,NO,1,69,72,75,81,54,76
GENE-10066,NO,1,0,0,0,0,0,0
GENE-10067,NO,1,0,0,0,0,0,0
GENE-10068,NO,1,2,1,2,1,1,1
GENE-10069,NO,1,0,0,0,0,0,0
GENE-10070,NO,1,1,2,1,3,1,0
GENE-10071,NO,1,0,0,0,0,0,0
GENE-10072,NO,1,31,21,26,24,25,23
GENE-10073,NO,1,6,32,11,4,2,5
GENE-10074,NO,1,0,0,0,0,0,0
GENE-10075,NO,1,0,0,0,0,0,0
GENE-10076,NO,1,1,0,0,0,0,0
GENE-10077,NO,1,754,592,801,587,649,541
GENE-10078,NO,1,5,6,5,4,6,3
GENE-10079,NO,1,0,0,0,0,0,0
GENE-10080,NO,1,190,223,138,220,203,206
GENE-10081,NO,1,0,0,0,0,0,0
GENE-10082,NO,1,103,43,100,89,95,57
GENE-10083,NO,1,0,0,0,0,0,0
GENE-10084,NO,1,154,202,205,144,179,250
GENE-10085,NO,1,4,7,9,8,3,7
GENE-10086,NO,1,2,5,2,0,1,4
GENE-10087,NO,1,829,627,514,450,673,419
GENE-10088,NO,1,483,433,430,481,548,517
GENE-10089,NO,1,0,2,1,0,1,1
GENE-10090,NO,1,0,0,0,0,0,0
GENE-10091,NO,1,0,0,0,0,0,0
GENE-10092,NO,1,0,0,0,0,0,0
GENE-10093,NO,1,0,0,0,0,0,0
GENE-10094,NO,1,0,0,0,0,0,0
GENE-10095,NO,1,8,4,3,3,6,1
GENE-10096,NO,1,0,0,0,0,0,0
GENE-10097,YES,1,0,0,0,0,0,0
GENE-10098,NO,1,5496,5099,3951,4599,4370,4226
GENE-10099,NO,1,0,0,0,0,0,0
GENE-10100,NO,1,0,0,0,0,0,0
GENE-10101,NO,1,0,0,0,0,0,0
GENE-10102,NO,1,0,0,0,0,0,0
GENE-10103,NO,1,641,1122,678,774,987,965
GENE-10104,NO,1,0,0,0,0,0,0
GENE-10105,NO,1,0,0,0,0,0,0
GENE-10106,NO,1,0,0,0,0,0,0
GENE-10107,NO,1,0,0,0,0,0,0
GENE-10108,NO,1,9,0,0,0,0,1
GENE-10109,YES,1,0,0,0,0,0,0
GENE-10110,NO,1,0,0,0,0,0,0
GENE-10111,NO,1,0,0,0,0,0,0
GENE-10112,NO,1,0,0,0,0,0,0
GENE-10113,NO,1,155,158,165,172,152,138
GENE-10114,NO,1,64,75,95,72,67,41
GENE-10115,NO,1,0,0,0,0,0,0
GENE-10116,NO,1,13,24,10,8,12,17
GENE-10117,NO,1,0,0,0,0,0,0
GENE-10118,NO,1,0,0,0,0,0,0
GENE-10119,NO,1,0,0,0,0,0,0
GENE-10120,NO,1,0,0,0,0,0,0
GENE-10121,NO,1,27,41,17,10,19,3
GENE-10122,NO,1,37,43,50,55,47,64
GENE-10123,YES,1,0,0,0,0,0,0
GENE-10124,NO,1,1009,1119,1094,1138,1096,1160
GENE-10125,NO,1,227,290,339,380,289,311
GENE-10126,NO,1,66,79,63,70,84,69
GENE-10127,NO,1,18,19,26,18,17,25
GENE-10128,NO,1,115,115,102,137,130,123
GENE-10129,NO,1,110,140,103,56,62,103
GENE-10130,NO,1,169,153,155,128,159,156
GENE-10131,NO,1,0,0,0,0,0,0
GENE-10132,NO,1,0,0,0,0,0,0
GENE-10133,NO,1,1,0,1,1,1,0
GENE-10134,NO,1,0,0,0,0,0,0
GENE-10135,NO,1,23,48,37,42,29,65
GENE-10136,NO,1,19,35,28,18,23,30
GENE-10137,NO,1,0,0,0,0,0,0
GENE-10138,NO,1,0,9,3,3,3,12
GENE-10139,NO,1,0,0,0,0,0,0
GENE-10140,NO,1,0,0,0,0,0,0
GENE-10141,NO,1,3138,3576,3414,3308,3311,3418
GENE-10142,NO,1,0,0,0,0,0,0
GENE-10143,NO,1,0,0,0,0,0,0
GENE-10144,NO,1,20,21,20,28,23,19
GENE-10145,NO,1,0,0,0,0,0,0
GENE-10146,NO,1,0,0,0,0,0,0
GENE-10147,NO,1,12,19,21,14,16,18
GENE-10148,NO,1,0,0,0,0,0,0
GENE-10149,NO,1,0,0,0,0,0,0
GENE-10150,NO,1,0,0,0,0,0,0
GENE-10151,NO,1,0,0,0,0,0,0
GENE-10152,NO,1,0,0,2,1,2,1
GENE-10153,NO,1,0,0,0,0,0,0
GENE-10154,NO,1,35,36,33,21,34,52
GENE-10155,NO,1,0,0,0,0,0,0
GENE-10156,NO,1,0,0,0,0,0,0
GENE-10157,NO,1,0,0,0,0,0,0
GENE-10158,NO,1,0,0,0,0,0,0
GENE-10159,YES,1,0,0,0,0,0,0
GENE-10160,NO,1,0,0,0,0,0,0
GENE-10161,NO,1,40,38,54,52,48,50
GENE-10162,NO,1,0,0,0,0,0,0
GENE-10163,NO,1,0,0,0,0,0,0
GENE-10164,NO,1,120,67,121,77,163,96
GENE-10165,NO,1,0,0,0,0,0,0
GENE-10166,NO,1,0,0,0,0,0,0
GENE-10167,NO,1,0,0,0,0,0,0
GENE-10168,NO,1,0,0,0,0,0,0
GENE-10169,NO,1,0,0,0,0,0,0
GENE-10170,NO,1,25,29,22,21,25,24
GENE-10171,NO,1,0,0,0,0,0,0
GENE-10172,NO,1,2,0,2,1,2,5
GENE-10173,NO,1,25,30,38,46,33,29
GENE-10174,NO,1,6,9,13,8,4,17
GENE-10175,NO,1,82,110,92,34,109,62
GENE-10176,NO,1,218,128,116,255,19,188
GENE-10177,NO,1,0,0,0,0,0,0
GENE-10178,NO,1,0,0,0,0,0,0
GENE-10179,NO,1,0,0,0,0,0,0
GENE-10180,NO,1,480,470,422,550,507,423
GENE-10181,NO,1,0,0,0,0,0,0
GENE-10182,NO,1,10,10,6,15,9,25
GENE-10183,NO,1,0,0,0,0,0,0
GENE-10184,NO,1,0,0,0,0,0,0
GENE-10185,NO,1,0,0,0,0,0,0
GENE-10186,NO,1,0,0,0,0,0,0
GENE-10187,NO,1,0,0,0,0,0,0
GENE-10188,NO,1,95,124,134,112,105,92
GENE-10189,NO,1,0,0,0,0,0,0
GENE-10190,NO,1,2,0,0,0,0,0
GENE-10191,NO,1,0,0,0,0,0,0
GENE-10192,NO,1,0,0,0,0,0,0
GENE-10193,NO,1,20,21,16,12,27,18
GENE-10194,NO,1,6,12,9,12,10,9
GENE-10195,NO,1,0,0,0,0,0,0
GENE-10196,NO,1,0,0,0,0,0,0
GENE-10197,NO,1,0,0,0,0,0,0
GENE-10198,NO,1,0,0,0,0,0,0
GENE-10199,NO,1,0,0,0,0,0,0
GENE-10200,NO,1,723,497,67,567,622,962
GENE-10201,NO,1,2,3,1,1,0,1
GENE-10202,NO,1,0,0,0,0,0,0
GENE-10203,NO,1,0,0,0,0,0,0
GENE-10204,NO,1,0,0,0,0,0,0
GENE-10205,NO,1,0,0,0,0,0,0
GENE-10206,NO,1,43,66,48,49,51,42
GENE-10207,NO,1,0,0,0,0,0,0
GENE-10208,NO,1,0,0,0,0,0,0
GENE-10209,NO,1,0,0,4,0,4,14
GENE-10210,NO,1,308,174,251,330,298,303
GENE-10211,NO,1,0,0,0,0,0,0
GENE-10212,NO,1,448,431,483,454,458,402
GENE-10213,NO,1,9,10,33,21,13,12
GENE-10214,NO,1,0,0,0,0,0,0
GENE-10215,NO,1,0,0,0,0,0,0
GENE-10216,NO,1,0,0,0,0,0,0
GENE-10217,NO,1,0,0,0,0,0,0
GENE-10218,NO,1,0,0,0,0,0,0
GENE-10219,NO,1,0,0,0,0,0,0
GENE-10220,NO,1,0,0,0,0,0,0
GENE-10221,NO,1,92,66,43,66,58,80
GENE-10222,NO,1,0,0,0,0,0,0
GENE-10223,NO,1,3,3,7,2,2,1
GENE-10224,NO,1,0,0,1,0,1,0
GENE-10225,NO,1,0,0,0,0,0,0
GENE-10226,NO,1,0,0,0,0,0,0
GENE-10227,NO,1,0,0,0,0,0,0
GENE-10228,NO,1,0,0,0,0,0,0
GENE-10229,NO,1,2,3,1,2,2,3
GENE-10230,NO,1,0,0,0,0,0,0
GENE-10231,NO,1,167,131,117,185,139,147
GENE-10232,NO,1,2,1,1,2,0,1
GENE-10233,NO,1,0,0,0,0,0,0
GENE-10234,NO,1,0,0,0,0,0,0
GENE-10235,NO,1,0,0,0,0,0,0
GENE-10236,NO,1,0,0,0,0,0,0
GENE-10237,NO,1,0,0,0,0,0,0
GENE-10238,NO,1,0,0,0,0,0,0
GENE-10239,NO,1,0,0,0,0,0,0
GENE-10240,NO,1,0,0,0,0,0,0
GENE-10241,NO,1,0,4,2,5,6,1
GENE-10242,NO,1,0,0,0,0,0,0
GENE-10243,NO,1,0,0,0,0,0,0
GENE-10244,NO,1,0,0,0,0,0,0
GENE-10245,NO,1,2,5,8,7,4,3
GENE-10246,NO,1,0,0,0,0,0,0
GENE-10247,NO,1,0,0,0,0,0,0
GENE-10248,YES,1,0,0,0,0,0,0
GENE-10249,NO,1,0,0,0,0,0,0
GENE-10250,NO,1,0,0,0,0,0,0
GENE-10251,NO,1,89,86,118,100,112,95
GENE-10252,NO,1,0,0,0,0,0,0
GENE-10253,NO,1,271,284,333,141,316,221
GENE-10254,NO,1,0,0,0,0,0,0
GENE-10255,NO,1,0,0,0,0,0,0
GENE-10256,NO,1,18,23,40,35,49,14
GENE-10257,NO,1,0,0,0,0,0,0
GENE-10258,NO,1,0,0,0,0,0,0
GENE-10259,NO,1,0,0,0,0,0,0
GENE-10260,NO,1,28,34,30,41,37,43
GENE-10261,NO,1,1485,1345,1382,943,1973,1171
GENE-10262,YES,1,0,2,0,4,1,2
GENE-10263,NO,1,0,0,0,0,0,0
GENE-10264,NO,1,47,52,60,55,63,44
GENE-10265,NO,1,0,0,0,0,0,0
GENE-10266,NO,1,0,0,0,0,0,0
GENE-10267,NO,1,294,578,567,303,373,363
GENE-10268,NO,1,4,2,6,0,4,4
GENE-10269,NO,1,590,953,916,915,905,612
GENE-10270,NO,1,0,0,0,0,0,0
GENE-10271,NO,1,0,0,0,0,0,0
GENE-10272,NO,1,0,0,0,0,0,0
GENE-10273,NO,1,51,35,33,49,40,34
GENE-10274,NO,1,0,0,0,0,0,0
GENE-10275,NO,1,0,0,0,0,0,0
GENE-10276,NO,1,0,0,0,0,0,0
GENE-10277,NO,1,0,0,0,0,0,0
GENE-10278,NO,1,0,0,0,0,0,0
GENE-10279,NO,1,8,32,25,28,21,28
GENE-10280,NO,1,3113,2815,2734,3018,4322,4175
GENE-10281,NO,1,0,0,0,0,0,0
GENE-10282,NO,1,2,1,0,2,0,0
GENE-10283,NO,1,7,12,6,9,11,14
GENE-10284,NO,1,228,264,289,291,271,274
GENE-10285,NO,1,0,0,0,0,0,0
GENE-10286,NO,1,196,216,228,196,262,214
GENE-10287,NO,1,71,63,61,62,62,70
GENE-10288,NO,1,2,1,2,2,2,3
GENE-10289,NO,1,0,0,0,0,0,0
GENE-10290,YES,1,0,0,0,0,0,0
GENE-10291,NO,1,3,1,0,3,5,4
GENE-10292,NO,1,182,258,217,168,268,245
GENE-10293,NO,1,0,0,0,0,0,0
GENE-10294,NO,1,93,126,120,117,125,80
GENE-10295,NO,1,0,0,0,0,0,0
GENE-10296,NO,1,0,0,0,0,0,0
GENE-10297,NO,1,0,0,0,0,0,0
GENE-10298,NO,1,0,0,0,0,0,0
GENE-10299,NO,1,0,0,0,0,0,0
GENE-10300,NO,1,0,0,0,0,0,0
GENE-10301,NO,1,0,0,0,0,0,0
GENE-10302,NO,1,0,0,0,0,0,0
GENE-10303,NO,1,0,0,0,0,0,0
GENE-10304,NO,1,0,0,0,0,2,0
GENE-10305,NO,1,0,0,0,0,0,0
GENE-10306,NO,1,0,0,0,0,0,0
GENE-10307,NO,1,0,0,0,0,0,0
GENE-10308,NO,1,300,250,324,208,189,269
GENE-10309,NO,1,0,0,0,0,0,0
GENE-10310,NO,1,0,0,0,0,0,0
GENE-10311,NO,1,0,0,0,0,0,0
GENE-10312,NO,1,0,0,0,0,0,0
GENE-10313,NO,1,1119,483,991,1236,216,530
GENE-10314,NO,1,4,1,1,1,1,1
GENE-10315,NO,1,0,0,0,0,0,0
GENE-10316,NO,1,0,0,0,0,0,0
GENE-10317,NO,1,0,0,0,0,0,0
GENE-10318,NO,1,0,0,0,0,0,0
GENE-10319,NO,1,14,6,9,7,8,5
GENE-10320,NO,1,61,60,59,52,55,70
GENE-10321,NO,1,0,0,0,0,0,0
GENE-10322,NO,1,0,0,0,0,0,0
GENE-10323,NO,1,1534,1207,1143,1308,992,1083
GENE-10324,NO,1,17,15,23,19,35,12
GENE-10325,NO,1,0,0,0,0,0,0
GENE-10326,NO,1,0,0,0,0,0,0
GENE-10327,NO,1,47,26,30,39,14,20
GENE-10328,NO,1,0,0,1,0,1,0
GENE-10329,NO,1,0,0,0,0,0,0
GENE-10330,NO,1,0,0,0,0,0,0
GENE-10331,NO,1,0,0,0,0,0,0
GENE-10332,NO,1,2,5,2,3,4,2
GENE-10333,NO,1,94,66,129,150,201,113
GENE-10334,YES,1,0,0,0,0,0,0
GENE-10335,NO,1,0,0,0,0,0,0
GENE-10336,NO,1,29,30,24,21,40,21
GENE-10337,NO,1,0,0,4,2,2,2
GENE-10338,NO,1,59,136,157,76,91,104
GENE-10339,NO,1,26,23,19,16,34,38
GENE-10340,NO,1,215,0,109,0,0,65
GENE-10341,NO,1,0,0,0,0,0,0
GENE-10342,NO,1,0,0,0,0,0,0
GENE-10343,NO,1,0,0,0,0,0,0
GENE-10344,NO,1,0,0,0,0,0,0
GENE-10345,NO,1,58,74,57,27,34,69
GENE-10346,NO,1,0,0,0,0,0,0
GENE-10347,NO,1,0,0,0,0,0,0
GENE-10348,NO,1,0,0,0,0,0,0
GENE-10349,NO,1,0,0,0,0,0,0
GENE-10350,NO,1,0,0,0,0,0,0
GENE-10351,NO,1,0,0,0,0,0,0
GENE-10352,NO,1,0,0,0,0,0,0
GENE-10353,NO,1,4,1,2,1,1,2
GENE-10354,NO,1,0,0,0,0,0,0
GENE-10355,NO,1,0,0,0,0,0,0
GENE-10356,NO,1,0,0,0,0,0,0
GENE-10357,NO,1,19,13,12,14,19,15
GENE-10358,NO,1,0,0,0,0,0,0
GENE-10359,NO,1,0,0,0,0,0,0
GENE-10360,NO,1,0,0,0,0,0,0
GENE-10361,NO,1,0,0,0,0,0,0
GENE-10362,NO,1,198,206,313,182,139,180
GENE-10363,NO,1,1170,1162,1169,1339,1305,1324
GENE-10364,NO,1,3,0,1,1,0,0
GENE-10365,NO,1,0,0,0,0,1,0
GENE-10366,NO,1,0,0,0,0,0,0
GENE-10367,NO,1,0,0,0,0,0,0
GENE-10368,NO,1,47,55,45,51,55,37
GENE-10369,NO,1,0,0,0,0,0,0
GENE-10370,NO,1,25,7,0,1,1,63
GENE-10371,NO,1,0,0,0,0,0,0
GENE-10372,NO,1,0,0,0,0,0,0
GENE-10373,NO,1,2,1,2,2,0,1
GENE-10374,NO,1,0,0,0,0,0,0
GENE-10375,NO,1,0,0,0,0,0,0
GENE-10376,NO,1,80,43,89,47,30,98
GENE-10377,NO,1,277,265,228,339,309,299
GENE-10378,NO,1,141,140,165,146,149,141
GENE-10379,NO,1,0,0,0,0,0,0
GENE-10380,NO,1,2,4,0,3,2,0
GENE-10381,NO,1,66,67,83,75,80,57
GENE-10382,NO,1,0,0,0,0,0,0
GENE-10383,NO,1,75,47,142,213,87,174
GENE-10384,NO,1,0,0,0,0,0,0
GENE-10385,NO,1,0,0,0,0,0,0
GENE-10386,NO,1,0,0,0,0,0,0
GENE-10387,NO,1,0,0,0,0,0,0
GENE-10389,NO,1,0,0,0,0,0,0
GENE-10390,NO,1,0,0,0,0,0,0
GENE-10391,NO,1,0,0,0,0,0,0
GENE-10392,NO,1,0,0,0,0,0,0
GENE-10393,NO,1,0,0,0,0,0,0
GENE-10394,NO,1,60,63,72,52,85,63
GENE-10395,YES,1,0,0,0,0,0,0
GENE-10396,NO,1,0,0,0,0,0,0
GENE-10397,NO,1,0,0,0,0,0,0
GENE-10398,NO,1,294,127,299,298,345,293
GENE-10399,NO,1,0,0,0,0,0,0
GENE-10400,NO,1,3354,2623,2274,2051,2202,2473
GENE-10401,NO,1,0,0,0,0,0,0
GENE-10402,NO,1,0,0,0,0,0,0
GENE-10403,NO,1,0,0,0,0,0,0
GENE-10405,NO,1,56,26,58,22,28,23
GENE-10406,NO,1,0,0,0,0,0,0
GENE-10407,NO,1,0,0,0,0,0,0
GENE-10408,NO,1,0,0,0,0,0,0
GENE-10409,NO,1,0,0,0,0,0,0
GENE-10410,NO,1,0,0,0,0,0,0
GENE-10411,NO,1,90,113,112,123,119,109
GENE-10412,NO,1,0,0,0,0,0,0
GENE-10413,NO,1,2237,1946,2607,1902,2459,1933
GENE-10414,NO,1,0,0,0,0,0,0
GENE-10415,NO,1,0,0,0,0,0,0
GENE-10416,NO,1,0,0,0,0,0,0
GENE-10417,NO,1,0,0,0,0,0,0
GENE-10418,NO,1,0,0,0,0,0,0
GENE-10419,NO,1,111,93,177,168,102,215
GENE-10420,NO,1,0,0,0,0,0,0
GENE-10421,NO,1,0,0,0,0,0,0
GENE-10422,NO,1,0,0,0,0,0,0
GENE-10423,NO,1,508,400,571,327,183,143
GENE-10424,NO,1,0,0,0,0,0,0
GENE-10425,NO,1,0,0,0,0,0,0
GENE-10426,NO,1,0,0,0,0,0,0
GENE-10427,YES,1,0,0,0,0,0,0
GENE-10428,NO,1,49,51,34,71,42,63
GENE-10429,NO,1,0,0,0,0,0,0
GENE-10430,NO,1,0,0,0,0,0,0
GENE-10431,NO,1,0,0,0,0,0,0
GENE-10432,NO,1,0,0,0,0,0,0
GENE-10433,NO,1,0,0,0,0,0,0
GENE-10434,NO,1,0,0,0,0,0,0
GENE-10435,NO,1,0,0,0,0,0,0
GENE-10436,NO,1,0,0,0,0,0,0
GENE-10437,NO,1,38,36,54,35,52,42
GENE-10438,NO,1,0,0,0,0,0,0
GENE-10439,NO,1,53,78,54,69,63,80
GENE-10440,NO,1,0,0,0,0,0,0
GENE-10441,NO,1,39,40,25,34,33,30
GENE-10442,NO,1,144,176,162,229,94,131
GENE-10443,NO,1,0,0,0,0,0,0
GENE-10444,NO,1,59,32,65,28,35,29
GENE-10445,NO,1,0,1,2,0,0,0
GENE-10446,NO,1,92,87,78,86,69,85
GENE-10447,YES,1,0,0,0,0,0,0
GENE-10448,NO,1,0,0,0,0,0,0
GENE-10449,NO,1,2325,2528,3239,3066,1776,2504
GENE-10450,NO,1,1,4,7,1,3,4
GENE-10451,NO,1,0,0,0,0,0,0
GENE-10452,NO,1,2,1,0,2,4,5
GENE-10453,NO,1,32,25,38,62,30,45
GENE-10454,NO,1,0,0,0,0,0,0
GENE-10455,NO,1,0,0,0,0,0,0
GENE-10456,NO,1,0,0,0,0,0,0
GENE-10457,NO,1,0,0,0,0,0,0
GENE-10458,NO,1,0,0,0,0,0,0
GENE-10459,NO,1,0,0,0,0,0,0
GENE-10460,NO,1,0,0,0,0,0,0
GENE-10461,NO,1,0,0,0,0,0,0
GENE-10462,NO,1,0,0,0,0,0,0
GENE-10463,NO,1,0,0,0,0,0,0
GENE-10464,NO,1,108,134,123,99,129,108
GENE-10465,NO,1,128,154,135,120,125,125
GENE-10466,NO,1,0,0,0,0,0,0
GENE-10467,NO,1,5,3,3,2,7,2
GENE-10468,NO,1,0,1,1,0,0,2
GENE-10469,NO,1,0,0,0,0,0,0
GENE-10470,NO,1,135,104,124,133,122,131
GENE-10471,NO,1,248,257,277,231,260,244
GENE-10472,NO,1,274,246,263,298,341,226
GENE-10473,NO,1,0,0,0,0,0,0
GENE-10474,NO,1,0,0,0,0,0,0
GENE-10475,NO,1,1,1,1,0,0,1
GENE-10476,NO,1,0,0,0,0,0,0
GENE-10477,NO,1,0,0,0,0,0,0
GENE-10478,NO,1,0,0,0,0,0,0
GENE-10479,NO,1,1981,994,2049,944,2209,291
GENE-10480,NO,1,0,0,0,0,0,0
GENE-10481,NO,1,339,318,190,312,219,276
GENE-10482,NO,1,16,17,16,21,10,7
GENE-10483,NO,1,0,0,0,0,0,0
GENE-10484,NO,1,0,0,0,0,0,0
GENE-10485,NO,1,1,0,2,2,1,0
GENE-10486,NO,1,0,0,0,0,0,0
GENE-10487,NO,1,0,0,0,0,0,0
GENE-10488,NO,1,271,258,292,312,255,282
GENE-10489,NO,1,0,0,0,0,0,0
GENE-10490,NO,1,0,0,0,0,0,0
GENE-10491,NO,1,0,0,0,0,0,0
GENE-10492,NO,1,0,0,0,0,0,0
GENE-10493,NO,1,0,0,0,0,0,0
GENE-10494,NO,1,2,0,0,0,0,1
GENE-10495,NO,1,2,0,49,1,49,0
GENE-10496,NO,1,0,0,0,0,0,0
GENE-10497,NO,1,359,356,335,422,403,335
GENE-10498,NO,1,41,13,18,35,16,24
GENE-10499,NO,1,0,0,0,0,0,0
GENE-10500,NO,1,0,0,0,0,0,0
GENE-10501,NO,1,0,0,0,0,0,0
GENE-10502,NO,1,6876,6738,6686,6151,6318,6797
GENE-10503,NO,1,1810,1336,3670,1730,2386,1183
GENE-10504,NO,1,0,0,0,0,0,0
GENE-10505,NO,1,3,7,8,1,4,3
GENE-10506,NO,1,0,0,0,0,0,0
GENE-10507,NO,1,18,11,18,18,16,12
GENE-10508,NO,1,76,57,74,69,70,61
GENE-10509,NO,1,1814,1791,1697,1668,1735,1308
GENE-10510,NO,1,0,0,0,0,0,0
GENE-10511,NO,1,0,0,0,0,0,0
GENE-10512,NO,1,0,0,0,0,0,0
GENE-10513,NO,1,0,0,0,0,0,0
GENE-10514,NO,1,167,112,116,173,132,57
GENE-10515,NO,1,951,839,1071,1016,978,994
GENE-10516,NO,1,0,0,0,0,0,0
GENE-10517,NO,1,53,61,34,39,51,50
GENE-10518,NO,1,0,0,0,0,0,0
GENE-10519,NO,1,0,0,0,0,0,0
GENE-10520,NO,1,0,0,0,0,0,0
GENE-10521,NO,1,0,0,0,0,0,0
GENE-10522,NO,1,0,1,0,0,1,1
GENE-10523,NO,1,5,3,4,5,3,4
GENE-10524,NO,1,0,0,0,0,0,0
GENE-10525,NO,1,0,1,0,0,0,0
GENE-10526,NO,1,0,0,0,0,0,0
GENE-10527,NO,1,0,0,0,0,0,0
GENE-10528,NO,1,0,0,0,0,0,0
GENE-10529,NO,1,0,0,0,0,0,0
GENE-10530,NO,1,343,398,437,341,478,417
GENE-10531,NO,1,0,0,0,0,0,0
GENE-10532,NO,1,0,0,0,0,0,0
GENE-10533,NO,1,0,0,0,0,0,0
GENE-10534,NO,1,0,0,0,0,0,0
GENE-10535,NO,1,0,0,0,0,0,0
GENE-10536,NO,1,0,0,0,0,0,0
GENE-10537,NO,1,0,0,0,0,0,0
GENE-10538,NO,1,0,0,0,0,0,0
GENE-10539,NO,1,0,0,0,0,0,0
GENE-10540,NO,1,0,0,0,0,0,0
GENE-10541,NO,1,0,0,0,0,0,0
GENE-10542,NO,1,15,15,7,16,12,19
GENE-10543,NO,1,94,216,233,132,206,439
GENE-10544,NO,1,0,0,0,0,0,0
GENE-10545,NO,1,44,35,36,31,36,29
GENE-10546,NO,1,3284,2491,2967,3086,2547,3264
GENE-10547,NO,1,0,0,0,0,0,0
GENE-10548,NO,1,0,0,0,1,1,0
GENE-10549,YES,1,0,0,0,0,0,0
GENE-10550,NO,1,0,0,0,0,0,0
GENE-10551,YES,1,0,0,0,0,0,0
GENE-10552,NO,1,333,305,710,330,313,178
GENE-10553,NO,1,0,0,0,0,0,0
GENE-10554,NO,1,0,0,0,0,0,0
GENE-10555,NO,1,0,0,0,0,0,0
GENE-10556,NO,1,0,0,0,0,0,0
GENE-10557,NO,1,0,0,0,0,0,0
GENE-10558,NO,1,0,0,0,0,0,0
GENE-10559,NO,1,16,10,7,7,7,5
GENE-10560,NO,1,15,24,17,11,15,14
GENE-10561,NO,1,0,0,0,0,0,0
GENE-10562,NO,1,4059,4562,4711,4473,4597,4553
GENE-10563,NO,1,5,6,8,9,9,6
GENE-10564,NO,1,0,0,0,0,0,0
GENE-10565,NO,1,0,0,0,0,0,0
GENE-10566,NO,1,0,0,0,0,0,0
GENE-10567,NO,1,0,0,0,0,0,0
GENE-10568,NO,1,0,0,0,0,2,0
GENE-10569,NO,1,0,0,0,0,0,0
GENE-10570,YES,1,0,0,0,0,0,0
GENE-10571,NO,1,0,0,0,0,0,0
GENE-10572,NO,1,0,0,0,0,0,0
GENE-10573,NO,1,0,0,0,0,0,0
GENE-10574,NO,1,0,0,0,0,0,0
GENE-10575,NO,1,0,0,0,0,0,0
GENE-10576,YES,1,0,0,0,0,0,0
GENE-10577,NO,1,0,0,0,0,0,0
GENE-10578,NO,1,0,0,0,0,0,0
GENE-10579,NO,1,0,0,0,0,0,0
GENE-10580,NO,1,12,4,8,4,13,10
GENE-10581,NO,1,0,0,0,0,0,0
GENE-10582,NO,1,0,4,7,4,3,2
GENE-10583,NO,1,97,96,68,94,102,98
GENE-10584,NO,1,0,0,0,0,0,0
GENE-10585,NO,1,3,4,2,2,3,1
GENE-10586,NO,1,0,0,0,0,0,0
GENE-10587,NO,1,0,0,0,0,0,0
GENE-10588,NO,1,0,0,0,0,0,0
GENE-10589,NO,1,0,0,0,0,0,0
GENE-10590,NO,1,0,0,0,0,0,0
GENE-10591,NO,1,0,0,0,0,0,0
GENE-10592,NO,1,0,0,0,0,0,0
GENE-10593,NO,1,393,380,452,340,401,380
GENE-10594,NO,1,8,4,1,8,1,1
GENE-10595,NO,1,153,214,207,149,167,176
GENE-10596,NO,1,0,0,0,0,0,0
GENE-10597,NO,1,0,0,0,0,0,0
GENE-10598,NO,1,0,0,0,0,0,0
GENE-10599,YES,1,0,0,0,0,0,0
